"2435,27","-9741,08",,"10040,88",,"-75,9637565320735",,
"-9653,66","2761,53",,"10040,88",,"-15,9637293131961",,
"7218,39","6979,54",,"10040,87",,"44,0362111833581",,
"-0,0301595","0,0635127",,"0,07",,"-64,5989305851484","115,401069414852",
"0,0700833","-0,00563748",,"0,07",,"-4,59895343104579",,
"-0,0399239","-0,0578752",,"0,07",,"55,4010237250579","124,598976274942","0,070309718860553"
