6, ,,,,,,,,,,,
100.1,0.04341234117,-0.1584960252,0.006132917679,-0.004269252262,0.006132917679,-0.004269252262,-0.009593289722,0.1199161215,0.009593289722,-0.1199161215,0,0
100.2,0.006132917679,-0.004269252262,0.04341234117,-0.1584960252,0.006132917679,-0.004269252262,0,0,-0.009593289722,0.1199161215,0.009593289722,-0.1199161215
100.3,0.006132917679,-0.004269252262,0.006132917679,-0.004269252262,0.04341234117,-0.1584960252,0.009593289722,-0.1199161215,0,0,-0.009593289722,0.1199161215
200.1,-0.0096,0.1199,0,0,0.0096,-0.1199,0.4686,-5.7481,0,0,0,0
200.2,0.0096,-0.1199,-0.0096,0.1199,0,0,0,0,0.4686,-5.7481,0,0
200.3,0,0,0.0096,-0.1199,-0.0096,0.1199,0,0,0,0,0.4686,-5.7481
